Zeit,Kanal A,Kanal B
(ms),(V),(V)

-8.14568569,0.01648000,0.00000000
-8.14312569,0.01403851,0.00000000
-8.14056569,0.01648000,0.00000000
-8.13800569,0.01403851,0.00000000
-8.13544569,0.01648000,0.00000000
-8.13288569,0.01403851,0.00000000
-8.13032569,0.01098666,0.00000000
-8.12776569,0.01403851,0.00000000
-8.12520569,0.01098666,0.00000000
-8.12264569,0.01098666,0.00000000
-8.12008569,0.00854518,0.00000000
-8.11752569,0.01098666,0.00000000
-8.11496569,0.01403851,0.00000000
-8.11240569,0.01403851,0.00000000
-8.10984569,0.01403851,0.00000000
-8.10728569,0.01403851,0.00000000
-8.10472569,0.01403851,0.00000000
-8.10216569,0.01403851,0.00000000
-8.09960569,0.01403851,0.00000000
-8.09704569,0.01403851,0.00000000
-8.09448569,0.01403851,0.00000000
-8.09192569,0.01403851,0.00000000
-8.08936569,0.01098666,0.00000000
-8.08680569,0.01098666,0.00000000
-8.08424569,0.01098666,0.00061037
-8.08168569,0.01098666,0.00061037
-8.07912569,0.01098666,0.00061037
-8.07656569,0.01098666,0.00061037
-8.07400569,0.00854518,0.00061037
-8.07144569,0.01098666,0.00061037
-8.06888569,0.01098666,0.00061037
-8.06632569,0.01098666,0.00061037
-8.06376569,0.01098666,0.00061037
-8.06120569,0.01098666,0.00061037
-8.05864569,0.01098666,0.00061037
-8.05608569,0.01403851,0.00061037
-8.05352569,0.01403851,0.00061037
-8.05096569,0.01403851,0.00061037
-8.04840569,0.01648000,0.00061037
-8.04584569,0.01403851,0.00061037
-8.04328569,0.01403851,0.00061037
-8.04072569,0.01098666,0.00061037
-8.03816569,0.01098666,0.00061037
-8.03560569,0.01098666,0.00061037
-8.03304569,0.01403851,0.00061037
-8.03048569,0.01403851,0.00061037
-8.02792569,0.01403851,0.00061037
-8.02536569,0.01403851,0.00061037
-8.02280569,0.01403851,0.00061037
-8.02024569,0.01648000,0.00061037
-8.01768569,0.01648000,0.00061037
-8.01512569,0.01403851,0.00061037
-8.01256569,0.01403851,0.00061037
-8.01000569,0.01403851,0.00061037
-8.00744569,0.01403851,0.00061037
-8.00488569,0.01403851,0.00061037
-8.00232569,0.01403851,0.00061037
-7.99976569,0.01648000,0.00061037
-7.99720569,0.01648000,0.00061037
-7.99464569,0.01648000,0.00061037
-7.99208569,0.01648000,0.00061037
-7.98952569,0.01403851,0.00061037
-7.98696569,0.01403851,0.00061037
-7.98440569,0.01098666,0.00061037
-7.98184569,0.01098666,0.00061037
-7.97928569,0.01098666,0.00061037
-7.97672569,0.00854518,0.00061037
-7.97416569,0.01098666,0.00061037
-7.97160569,0.00854518,0.00061037
-7.96904569,0.00854518,0.00061037
-7.96648569,0.00854518,0.00061037
-7.96392569,0.00549333,0.00061037
-7.96136569,0.00549333,0.00061037
-7.95880569,0.00549333,0.00061037
-7.95624569,0.00549333,0.00061037
-7.95368569,0.00244148,0.00061037
-7.95112569,0.00000000,0.00061037
-7.94856569,0.00244148,0.00061037
-7.94600569,0.00244148,0.00061037
-7.94344569,0.00244148,0.00061037
-7.94088569,0.00244148,0.00061037
-7.93832569,0.00244148,0.00061037
-7.93576569,0.00549333,0.00061037
-7.93320569,0.00549333,0.00061037
-7.93064569,0.00549333,0.00061037
-7.92808569,0.00549333,0.00061037
-7.92552569,0.00549333,0.00061037
-7.92296569,0.00549333,0.00061037
-7.92040569,0.00854518,0.00000000
-7.91784569,0.00854518,0.00000000
-7.91528569,0.00854518,0.00000000
-7.91272569,0.00854518,0.00000000
-7.91016569,0.00854518,0.00000000
-7.90760569,0.00549333,0.00000000
-7.90504569,0.00854518,0.00000000
-7.90248569,0.00854518,0.00000000
-7.89992569,0.00854518,0.00000000
-7.89736569,0.00854518,0.00000000
-7.89480569,0.01098666,0.00000000
-7.89224569,0.00854518,0.00000000
-7.88968569,0.00854518,0.00061037
-7.88712569,0.00854518,0.00061037
-7.88456569,0.00549333,0.00061037
-7.88200569,0.00854518,0.00061037
-7.87944569,0.00854518,0.00061037
-7.87688569,0.00854518,0.00061037
-7.87432569,0.01098666,0.00061037
-7.87176569,0.01098666,0.00061037
-7.86920569,0.00854518,0.00061037
-7.86664569,0.00854518,0.00061037
-7.86408569,0.00854518,0.00061037
-7.86152569,0.00854518,0.00061037
-7.85896569,0.00854518,0.00061037
-7.85640569,0.00549333,0.00061037
-7.85384569,0.00549333,0.00061037
-7.85128569,0.00549333,0.00061037
-7.84872569,0.00549333,0.00061037
-7.84616569,0.00549333,0.00061037
-7.84360569,0.00549333,0.00061037
-7.84104569,0.00549333,0.00061037
-7.83848569,0.00549333,0.00061037
-7.83592569,0.00244148,0.00061037
-7.83336569,0.00244148,0.00061037
-7.83080569,0.00244148,0.00061037
-7.82824569,0.00549333,0.00061037
-7.82568569,0.00549333,0.00061037
-7.82312569,0.00854518,0.00061037
-7.82056569,0.01098666,0.00061037
-7.81800569,0.01098666,0.00061037
-7.81544569,0.01098666,0.00061037
-7.81288569,0.01098666,0.00061037
-7.81032569,0.00854518,0.00061037
-7.80776569,0.00854518,0.00061037
-7.80520569,0.00854518,0.00061037
-7.80264569,0.00854518,0.00061037
-7.80008569,0.00854518,0.00061037
-7.79752569,0.00854518,0.00061037
-7.79496569,0.00854518,0.00061037
-7.79240569,0.00854518,0.00061037
-7.78984569,0.01098666,0.00061037
-7.78728569,0.01098666,0.00061037
-7.78472569,0.00854518,0.00061037
-7.78216569,0.00854518,0.00061037
-7.77960569,0.00854518,0.00061037
-7.77704569,0.00854518,0.00061037
-7.77448569,0.01098666,0.00061037
-7.77192569,0.00854518,0.00061037
-7.76936569,0.01098666,0.00061037
-7.76680569,0.01403851,0.00061037
-7.76424569,0.01403851,0.00061037
-7.76168569,0.01403851,0.00061037
-7.75912569,0.01648000,0.00061037
-7.75656569,0.01403851,0.00061037
-7.75400569,0.01403851,0.00061037
-7.75144569,0.01403851,0.00061037
-7.74888569,0.01648000,0.00061037
-7.74632569,0.01648000,0.00061037
-7.74376569,0.01648000,0.00061037
-7.74120569,0.01648000,0.00061037
-7.73864569,0.01648000,0.00061037
-7.73608569,0.01648000,0.00061037
-7.73352569,0.01648000,0.00061037
-7.73096569,0.01648000,0.00061037
-7.72840569,0.01648000,0.00061037
-7.72584569,0.01953185,0.00000000
-7.72328569,0.01953185,0.00000000
-7.72072569,0.01953185,0.00000000
-7.71816569,0.01648000,0.00000000
-7.71560569,0.01648000,0.00000000
-7.71304569,0.01648000,0.00000000
-7.71048569,0.01403851,0.00000000
-7.70792569,0.01403851,0.00000000
-7.70536569,0.01403851,0.00000000
-7.70280569,0.01403851,0.00000000
-7.70024569,0.01403851,0.00000000
-7.69768569,0.01403851,0.00000000
-7.69512569,0.01403851,0.00000000
-7.69256569,0.01403851,0.00000000
-7.69000569,0.01403851,0.00000000
-7.68744569,0.01403851,0.00061037
-7.68488569,0.01403851,0.00061037
-7.68232569,0.01403851,0.00061037
-7.67976569,0.01403851,0.00061037
-7.67720569,0.01403851,0.00061037
-7.67464569,0.01403851,0.00061037
-7.67208569,0.01403851,0.00061037
-7.66952569,0.01403851,0.00061037
-7.66696569,0.01648000,0.00061037
-7.66440569,0.01403851,0.00061037
-7.66184569,0.01403851,0.00061037
-7.65928569,0.01098666,0.00061037
-7.65672569,0.00854518,0.00061037
-7.65416569,0.00854518,0.00061037
-7.65160569,0.00854518,0.00061037
-7.64904569,0.00854518,0.00061037
-7.64648569,0.01098666,0.00061037
-7.64392569,0.01098666,0.00061037
-7.64136569,0.01098666,0.00061037
-7.63880569,0.01403851,0.00061037
-7.63624569,0.01403851,0.00061037
-7.63368569,0.01403851,0.00061037
-7.63112569,0.01403851,0.00061037
-7.62856569,0.01648000,0.00061037
-7.62600569,0.01403851,0.00061037
-7.62344569,0.01648000,0.00061037
-7.62088569,0.01648000,0.00061037
-7.61832569,0.01648000,0.00061037
-7.61576569,0.01648000,0.00061037
-7.61320569,0.01648000,0.00061037
-7.61064569,0.01403851,0.00061037
-7.60808569,0.01403851,0.00061037
-7.60552569,0.01098666,0.00061037
-7.60296569,0.00854518,0.00061037
-7.60040569,0.00854518,0.00061037
-7.59784569,0.00854518,0.00061037
-7.59528569,0.00549333,0.00061037
-7.59272569,0.00549333,0.00061037
-7.59016569,0.00549333,0.00061037
-7.58760569,0.00549333,0.00061037
-7.58504569,0.00244148,0.00061037
-7.58248569,0.00244148,0.00061037
-7.57992569,0.00244148,0.00061037
-7.57736569,0.00244148,0.00061037
-7.57480569,0.00549333,0.00061037
-7.57224569,0.00854518,0.00061037
-7.56968569,0.00854518,0.00061037
-7.56712569,0.00549333,0.00061037
-7.56456569,0.00854518,0.00061037
-7.56200569,0.00854518,0.00061037
-7.55944569,0.01098666,0.00137333
-7.55688569,0.01098666,0.00137333
-7.55432569,0.01403851,0.00137333
-7.55176569,0.01648000,0.00137333
-7.54920569,0.01648000,0.00137333
-7.54664569,0.01648000,0.00137333
-7.54408569,0.01648000,0.00137333
-7.54152569,0.01648000,0.00137333
-7.53896569,0.01648000,0.00137333
-7.53640569,0.01648000,0.00137333
-7.53384569,0.01648000,0.00137333
-7.53128569,0.01648000,0.00137333
-7.52872569,0.01648000,0.00137333
-7.52616569,0.01648000,0.00137333
-7.52360569,0.01648000,0.00061037
-7.52104569,0.01648000,0.00061037
-7.51848569,0.01648000,0.00061037
-7.51592569,0.01953185,0.00061037
-7.51336569,0.01953185,0.00061037
-7.51080569,0.01953185,0.00061037
-7.50824569,0.01953185,0.00061037
-7.50568569,0.01953185,0.00061037
-7.50312569,0.01648000,0.00061037
-7.50056569,0.01648000,0.00061037
-7.49800569,0.01648000,0.00061037
-7.49544569,0.01648000,0.00061037
-7.49288569,0.01648000,0.00061037
-7.49032569,0.01648000,0.00061037
-7.48776569,0.01648000,0.00061037
-7.48520569,0.01648000,0.00061037
-7.48264569,0.01403851,0.00061037
-7.48008569,0.01403851,0.00061037
-7.47752569,0.01403851,0.00061037
-7.47496569,0.01098666,0.00061037
-7.47240569,0.01098666,0.00061037
-7.46984569,0.01098666,0.00061037
-7.46728569,0.01098666,0.00061037
-7.46472569,0.00854518,0.00061037
-7.46216569,0.00854518,0.00061037
-7.45960569,0.00549333,0.00061037
-7.45704569,0.00854518,0.00061037
-7.45448569,0.00854518,0.00061037
-7.45192569,0.00854518,0.00061037
-7.44936569,0.01098666,0.00061037
-7.44680569,0.01098666,0.00061037
-7.44424569,0.01098666,0.00061037
-7.44168569,0.01098666,0.00061037
-7.43912569,0.01098666,0.00061037
-7.43656569,0.01098666,0.00061037
-7.43400569,0.01098666,0.00061037
-7.43144569,0.01098666,0.00061037
-7.42888569,0.01098666,0.00061037
-7.42632569,0.01098666,0.00061037
-7.42376569,0.01098666,0.00061037
-7.42120569,0.01098666,0.00061037
-7.41864569,0.01098666,0.00061037
-7.41608569,0.01098666,0.00061037
-7.41352569,0.00854518,0.00061037
-7.41096569,0.00549333,0.00061037
-7.40840569,0.00244148,0.00061037
-7.40584569,0.00244148,0.00061037
-7.40328569,0.00244148,0.00061037
-7.40072569,0.00000000,0.00061037
-7.39816569,0.00000000,0.00061037
-7.39560569,-0.00244148,0.00000000
-7.39304569,0.00000000,0.00000000
-7.39048569,-0.00244148,0.00000000
-7.38792569,-0.00488296,0.00000000
-7.38536569,-0.00488296,0.00000000
-7.38280569,-0.00488296,0.00000000
-7.38024569,-0.00488296,0.00000000
-7.37768569,-0.00488296,0.00000000
-7.37512569,-0.00488296,0.00000000
-7.37256569,-0.00244148,0.00000000
-7.37000569,-0.00244148,0.00000000
-7.36744569,-0.00244148,0.00000000
-7.36488569,-0.00244148,0.00000000
-7.36232569,-0.00244148,0.00000000
-7.35976569,-0.00244148,0.00000000
-7.35720569,-0.00244148,0.00000000
-7.35464569,-0.00244148,0.00000000
-7.35208569,-0.00488296,0.00000000
-7.34952569,-0.00488296,0.00000000
-7.34696569,-0.00488296,0.00000000
-7.34440569,-0.00488296,0.00000000
-7.34184569,-0.00488296,0.00000000
-7.33928569,-0.00488296,0.00000000
-7.33672569,-0.00488296,0.00000000
-7.33416569,-0.00488296,0.00000000
-7.33160569,-0.00244148,0.00000000
-7.32904569,-0.00244148,0.00000000
-7.32648569,-0.00244148,0.00000000
-7.32392569,-0.00244148,0.00000000
-7.32136569,-0.00244148,0.00000000
-7.31880569,0.00000000,0.00000000
-7.31624569,0.00000000,0.00000000
-7.31368569,0.00000000,0.00000000
-7.31112569,0.00000000,0.00000000
-7.30856569,0.00000000,0.00000000
-7.30600569,0.00000000,0.00000000
-7.30344569,0.00244148,0.00000000
-7.30088569,0.00549333,0.00000000
-7.29832569,0.00549333,0.00000000
-7.29576569,0.00549333,0.00000000
-7.29320569,0.00244148,0.00000000
-7.29064569,0.00549333,0.00000000
-7.28808569,0.00549333,0.00000000
-7.28552569,0.00244148,0.00000000
-7.28296569,0.00244148,0.00000000
-7.28040569,0.00549333,0.00000000
-7.27784569,0.00549333,0.00000000
-7.27528569,0.00549333,0.00000000
-7.27272569,0.00549333,0.00000000
-7.27016569,0.00854518,0.00000000
-7.26760569,0.01098666,0.00000000
-7.26504569,0.01403851,0.00000000
-7.26248569,0.01403851,0.00000000
-7.25992569,0.01648000,0.00000000
-7.25736569,0.01953185,0.00000000
-7.25480569,0.02258370,0.00000000
-7.25224569,0.02258370,0.00000000
-7.24968569,0.02258370,0.00000000
-7.24712569,0.02258370,0.00000000
-7.24456569,0.02258370,0.00000000
-7.24200569,0.02258370,0.00000000
-7.23944569,0.02258370,0.00000000
-7.23688569,0.02502518,0.00000000
-7.23432569,0.02258370,0.00000000
-7.23176569,0.02258370,0.00000000
-7.22920569,0.01953185,0.00000000
-7.22664569,0.01953185,0.00000000
-7.22408569,0.02258370,0.00000000
-7.22152569,0.02258370,0.00000000
-7.21896569,0.02258370,0.00000000
-7.21640569,0.02502518,0.00000000
-7.21384569,0.02502518,0.00000000
-7.21128569,0.02502518,0.00000000
-7.20872569,0.02258370,0.00000000
-7.20616569,0.02258370,0.00000000
-7.20360569,0.02258370,0.00000000
-7.20104569,0.02502518,0.00000000
-7.19848569,0.02807703,0.00000000
-7.19592569,0.02807703,0.00000000
-7.19336569,0.02807703,0.00000000
-7.19080569,0.02807703,0.00000000
-7.18824569,0.02807703,0.00000000
-7.18568569,0.02807703,0.00000000
-7.18312569,0.02807703,0.00000000
-7.18056569,0.02807703,0.00000000
-7.17800569,0.02807703,0.00000000
-7.17544569,0.02807703,0.00000000
-7.17288569,0.02807703,0.00000000
-7.17032569,0.02807703,0.00000000
-7.16776569,0.02502518,0.00000000
-7.16520569,0.02502518,0.00000000
-7.16264569,0.02502518,0.00000000
-7.16008569,0.02502518,0.00000000
-7.15752569,0.02502518,0.00000000
-7.15496569,0.02502518,0.00000000
-7.15240569,0.02807703,0.00000000
-7.14984569,0.02807703,0.00000000
-7.14728569,0.02807703,0.00000000
-7.14472569,0.03051851,0.00000000
-7.14216569,0.03051851,0.00000000
-7.13960569,0.03051851,0.00000000
-7.13704569,0.02807703,0.00000000
-7.13448569,0.03051851,0.00000000
-7.13192569,0.03051851,0.00000000
-7.12936569,0.03051851,0.00000000
-7.12680569,0.02807703,0.00000000
-7.12424569,0.02807703,0.00000000
-7.12168569,0.02807703,0.00000000
-7.11912569,0.02807703,0.00000000
-7.11656569,0.02502518,0.00000000
-7.11400569,0.02502518,0.00000000
-7.11144569,0.02502518,0.00000000
-7.10888569,0.02807703,0.00000000
-7.10632569,0.02807703,0.00000000
-7.10376569,0.02502518,0.00000000
-7.10120569,0.02258370,0.00000000
-7.09864569,0.02258370,0.00000000
-7.09608569,0.01953185,0.00000000
-7.09352569,0.01648000,0.00000000
-7.09096569,0.01403851,0.00000000
-7.08840569,0.01403851,0.00000000
-7.08584569,0.01403851,0.00000000
-7.08328569,0.01403851,0.00000000
-7.08072569,0.01403851,0.00000000
-7.07816569,0.01403851,0.00000000
-7.07560569,0.01403851,0.00000000
-7.07304569,0.01098666,0.00000000
-7.07048569,0.01098666,0.00000000
-7.06792569,0.01098666,0.00000000
-7.06536569,0.01403851,0.00000000
-7.06280569,0.01648000,0.00000000
-7.06024569,0.01648000,0.00000000
-7.05768569,0.01953185,0.00000000
-7.05512569,0.01953185,0.00000000
-7.05256569,0.01953185,0.00000000
-7.05000569,0.01953185,0.00000000
-7.04744569,0.01953185,0.00000000
-7.04488569,0.01953185,0.00000000
-7.04232569,0.01953185,0.00000000
-7.03976569,0.01953185,0.00000000
-7.03720569,0.01648000,0.00000000
-7.03464569,0.01403851,0.00000000
-7.03208569,0.01403851,0.00000000
-7.02952569,0.01648000,0.00000000
-7.02696569,0.01953185,0.00000000
-7.02440569,0.01953185,0.00000000
-7.02184569,0.01953185,0.00000000
-7.01928569,0.01953185,0.00000000
-7.01672569,0.02258370,0.00000000
-7.01416569,0.02258370,0.00000000
-7.01160569,0.02502518,0.00000000
-7.00904569,0.02502518,0.00000000
-7.00648569,0.02502518,0.00000000
-7.00392569,0.02502518,0.00000000
-7.00136569,0.02502518,0.00000000
-6.99880569,0.02807703,0.00000000
-6.99624569,0.02807703,0.00000000
-6.99368569,0.02807703,0.00000000
-6.99112569,0.02502518,0.00000000
-6.98856569,0.02258370,0.00000000
-6.98600569,0.02258370,0.00000000
-6.98344569,0.02258370,0.00000000
-6.98088569,0.01953185,0.00000000
-6.97832569,0.01953185,0.00000000
-6.97576569,0.01648000,0.00000000
-6.97320569,0.01648000,0.00000000
-6.97064569,0.01403851,0.00000000
-6.96808569,0.01403851,0.00000000
-6.96552569,0.01403851,0.00000000
-6.96296569,0.01403851,0.00000000
-6.96040569,0.01648000,0.00000000
-6.95784569,0.01648000,0.00000000
-6.95528569,0.01648000,0.00000000
-6.95272569,0.01648000,0.00000000
-6.95016569,0.01953185,0.00000000
-6.94760569,0.01953185,0.00000000
-6.94504569,0.01648000,0.00000000
-6.94248569,0.01403851,0.00000000
-6.93992569,0.01403851,0.00000000
-6.93736569,0.01403851,0.00000000
-6.93480569,0.01403851,0.00000000
-6.93224569,0.01403851,0.00000000
-6.92968569,0.01403851,0.00000000
-6.92712569,0.01648000,0.00000000
-6.92456569,0.01648000,0.00000000
-6.92200569,0.01648000,0.00000000
-6.91944569,0.01648000,0.00000000
-6.91688569,0.01648000,0.00000000
-6.91432569,0.01953185,0.00000000
-6.91176569,0.01953185,0.00000000
-6.90920569,0.01953185,0.00000000
-6.90664569,0.02258370,0.00000000
-6.90408569,0.02258370,0.00000000
-6.90152569,0.01953185,0.00000000
-6.89896569,0.01953185,0.00000000
-6.89640569,0.01648000,0.00000000
-6.89384570,0.01403851,0.00000000
-6.89128570,0.01403851,0.00000000
-6.88872570,0.01403851,0.00000000
-6.88616570,0.01648000,0.00000000
-6.88360570,0.01648000,0.00000000
-6.88104570,0.01648000,0.00000000
-6.87848570,0.01648000,0.00000000
-6.87592570,0.01648000,0.00000000
-6.87336570,0.01648000,0.00000000
-6.87080570,0.01648000,0.00000000
-6.86824570,0.01648000,0.00000000
-6.86568570,0.01403851,0.00000000
-6.86312570,0.01403851,0.00000000
-6.86056570,0.01403851,0.00000000
-6.85800570,0.01403851,0.00000000
-6.85544570,0.01403851,0.00000000
-6.85288570,0.01403851,0.00000000
-6.85032570,0.01403851,0.00000000
-6.84776570,0.01403851,0.00000000
-6.84520570,0.01403851,0.00000000
-6.84264570,0.01403851,0.00000000
-6.84008570,0.01648000,0.00000000
-6.83752570,0.01648000,0.00000000
-6.83496570,0.01403851,0.00000000
-6.83240570,0.01403851,0.00000000
-6.82984570,0.01403851,0.00000000
-6.82728570,0.01403851,0.00000000
-6.82472570,0.01403851,0.00000000
-6.82216570,0.01403851,0.00000000
-6.81960570,0.01648000,0.00000000
-6.81704570,0.01648000,0.00000000
-6.81448570,0.01648000,0.00000000
-6.81192570,0.01648000,0.00000000
-6.80936570,0.01648000,0.00000000
-6.80680570,0.01953185,0.00000000
-6.80424570,0.02258370,0.00000000
-6.80168570,0.02258370,0.00000000
-6.79912570,0.02258370,0.00000000
-6.79656570,0.01953185,0.00000000
-6.79400570,0.01953185,0.00000000
-6.79144570,0.01953185,0.00000000
-6.78888570,0.02258370,0.00000000
-6.78632570,0.01953185,0.00000000
-6.78376570,0.01953185,0.00000000
-6.78120570,0.01953185,0.00000000
-6.77864570,0.01953185,0.00000000
-6.77608570,0.01953185,0.00000000
-6.77352570,0.01953185,0.00000000
-6.77096570,0.01953185,0.00000000
-6.76840570,0.01953185,0.00000000
-6.76584570,0.01953185,0.00000000
-6.76328570,0.01648000,0.00000000
-6.76072570,0.01648000,0.00000000
-6.75816570,0.01648000,0.00000000
-6.75560570,0.01953185,0.00000000
-6.75304570,0.01953185,0.00000000
-6.75048570,0.01648000,0.00000000
-6.74792570,0.01648000,0.00000000
-6.74536570,0.01648000,0.00000000
-6.74280570,0.01403851,0.00000000
-6.74024570,0.01403851,0.00000000
-6.73768570,0.01403851,0.00000000
-6.73512570,0.01098666,0.00000000
-6.73256570,0.01098666,0.00000000
-6.73000570,0.01403851,0.00000000
-6.72744570,0.01403851,0.00000000
-6.72488570,0.01098666,0.00000000
-6.72232570,0.00854518,0.00000000
-6.71976570,0.01098666,0.00000000
-6.71720570,0.01403851,0.00000000
-6.71464570,0.01648000,0.00000000
-6.71208570,0.01648000,0.00000000
-6.70952570,0.01953185,0.00000000
-6.70696570,0.02258370,0.00000000
-6.70440570,0.02258370,0.00000000
-6.70184570,0.02258370,0.00000000
-6.69928570,0.01953185,0.00000000
-6.69672570,0.01953185,0.00000000
-6.69416570,0.02258370,0.00000000
-6.69160570,0.02258370,0.00000000
-6.68904570,0.01953185,0.00000000
-6.68648570,0.01953185,0.00000000
-6.68392570,0.01953185,0.00000000
-6.68136570,0.01953185,0.00000000
-6.67880570,0.02258370,0.00000000
-6.67624570,0.02258370,0.00000000
-6.67368570,0.02502518,0.00000000
-6.67112570,0.02502518,0.00000000
-6.66856570,0.02807703,0.00000000
-6.66600570,0.03051851,0.00000000
-6.66344570,0.03051851,0.00000000
-6.66088570,0.03051851,0.00000000
-6.65832570,0.03051851,0.00000000
-6.65576570,0.03051851,0.00000000
-6.65320570,0.03051851,0.00000000
-6.65064570,0.03051851,0.00000000
-6.64808570,0.03051851,0.00000000
-6.64552570,0.03051851,0.00000000
-6.64296570,0.02807703,0.00000000
-6.64040570,0.02807703,0.00000000
-6.63784570,0.02807703,0.00000000
-6.63528570,0.02807703,0.00000000
-6.63272570,0.02807703,0.00000000
-6.63016570,0.03051851,0.00000000
-6.62760570,0.03357036,0.00000000
-6.62504570,0.03051851,0.00000000
-6.62248570,0.03051851,0.00000000
